STATION_ID,ID305B_1,ID305B_2,ID305B_3,ID305B_4,ID305B_5,ID305B_6,ID305B_7,ID305B_8,ID305B_9,ID305B_10,WATER_TYPE,SALINITY,LACUSTRINE,REGION,TYPE_1,TYPE_2,TYPE_3,TYPE_4,TYPE_5,TYPE_6,TYPE_7,TYPE_8,TYPE_9,TYPE_10,LATITUDE,LONGITUDE,WATERSHED,VAHU6,TEMP_EXC,TEMP_SAMP,TEMP_STAT,DO_EXC,DO_SAMP,DO_STAT,PH_EXC,PH_SAMP,PH_STAT,ECOLI_EXC,ECOLI_SAMP,ECOLI_GM_EXC,ECOLI_GM_SAMP,ECOLI_STAT,ENTER_EXC,ENTER_SAMP,ENTER_GM_EXC,ENTER_GM_SAMP,ENTER_STAT,AMMONIA_EXC,AMMONIA_STAT,WAT_MET_EXC,WAT_MET_STAT,WAT_TOX_EXC,WAT_TOX_STAT,SED_MET_EXC,SED_MET_STAT,SED_TOX_EXC,SED_TOX_STAT,FISH_MET_EXC,FISH_MET_STAT,FISH_TOX_EXC,FISH_TOX_STAT,BENTHIC_STAT,BENTHIC_WOE_CAT,BIBI_SCORE,NUT_TP_EXC,NUT_TP_SAMP,NUT_TP_STAT,NUT_CHLA_EXC,NUT_CHLA_SAMP,NUT_CHLA_STAT,COMMENTS,2020 IR COMMENTS,2018 IR COMMENTS
4APGG052.73,VAW-L14R_PGG02A00,VAW-L14R_PGG03A00,VAW-L14R_PGG04A00,,,,,,,,,,,BRRO,TM,TR,,,,,,,,,36.99666667,-79.86027778,L14,RU30,0,36,S,0,36,S,0,35,S,15,36,0,0,IM,,,,,,,,,,,,,,,,,,,,,,,,36,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2018 Cycle:  Pigg River Bacteria TMDL Study U.S. EPA approved 9/11/2006.  Fed ID 30414.  SWCB approved 6/27/2007.  Bacteria Implementation Plan SWCB approved 12/13/2010.  Originally 303(d) Listed 1996 for FC.






2012 flow adjusted trend analysis reveals significant decreasing trends for pH and TP; and an increasing trend for conductivity.











Outside Data Window:  A downstream FT/Sed station 4APGG048.81 (Pigg R. Below Rocky Mount Nr Rt. 707 Ford) finds AQ 2000 sediment collections do not exceed the PEC SVs.  1999 fish tissue collection finds no exceedances of the former or current WQS TVs or TSVs-'FS'.  1999 sediment collection finds no exceedances of the PEC SVs.





2006 Trend Analysis:  Data maybe insufficient for analysis.","2018 Cycle:  Pigg River Bacteria TMDL Study U.S. EPA approved 9/11/2006.  Fed ID 30414.  SWCB approved 6/27/2007.  Bacteria Implementation Plan SWCB approved 12/13/2010.  Originally 303(d) Listed 1996 for FC.

2012 flow adjusted trend analysis reveals significant decreasing trends for pH and TP; and an increasing trend for conductivity.

Outside Data Window:  A downstream FT/Sed station 4APGG048.81 (Pigg R. Below Rocky Mount Nr Rt. 707 Ford) finds AQ 2000 sediment collections do not exceed the PEC SVs.  1999 fish tissue collection finds no exceedances of the former or current WQS TVs or TSVs-'FS'.  1999 sediment collection finds no exceedances of the PEC SVs.
2006 Trend Analysis:  Data maybe insufficient for analysis."
4APGG063.32,VAW-L14R_PGG04A00,VAW-L14R_PGG05A02,,,,,,,,,,,,BRRO,FPM,B,,,,,,,,,36.9697,-79.9136,L14,RU29,0,4,S,0,4,S,0,4,S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Review,,,,0,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2018/2020 Cycle: Bio 'FS' Six 2011, 2015-2016 VSCI surveys avg 64.4. The spring benthic sample scores were typically influenced by a higher abundance of Chironomidae (midges) and lower numbers of scrapers and stoneflies (Plecoptera).  Pigg River Bacteria TMDL Study U.S. EPA approved 9/11/2006.  Fed ID 30414.  SWCB approved 6/27/2007.  Bacteria Implementation Plan SWCB approved 12/13/2010.











A 2011 probabilistic site.  DO, Temp, pH, TN- NH3-N 'FS' and water column metals- 'IN'.  No sediment collection.





Bio 'J' Judgement Reserved.  Additional data needed to make determination of support or non-support of the Aquatic Life Use.  Two 2011 VSCI surveys scoring 52.2 spring and 74.1 fall with an average of 63.2.  The spring benthic sample score was influenced by a high number of Chironomidae (midges) and low numbers of scrapers; whereas, the fall sample had much higher numbers of stoneflies and scrapers.  The spring sample was possibly affected by several rainstorms and scouring flows two-three weeks before the survey.  The immediate land use at this station was forest on one side of the river and fields/pasture on the other.  The stream had a closed canopy and instream habitat that was somewhat impacted by sediment deposition.  Much of the land cover in the headwaters of the Pigg River is agriculture consisting of pastures and corn fields.","2018 Cycle: Bio 'FS' Six 2011, 2015-2016 VSCI surveys avg 64.4. The spring benthic sample scores were typically influenced by a higher abundance of Chironomidae (midges) and lower numbers of scrapers and stoneflies (Plecoptera).  Pigg River Bacteria TMDL Study U.S. EPA approved 9/11/2006.  Fed ID 30414.  SWCB approved 6/27/2007.  Bacteria Implementation Plan SWCB approved 12/13/2010.

A 2011 probabilistic site.  DO, Temp, pH, TN- NH3-N 'FS' and water column metals- 'IN'.  No sediment collection.
Bio 'J' Judgement Reserved.  Additional data needed to make determination of support or non-support of the Aquatic Life Use.  Two 2011 VSCI surveys scoring 52.2 spring and 74.1 fall with an average of 63.2.  The spring benthic sample score was influenced by a high number of Chironomidae (midges) and low numbers of scrapers; whereas, the fall sample had much higher numbers of stoneflies and scrapers.  The spring sample was possibly affected by several rainstorms and scouring flows two-three weeks before the survey.  The immediate land use at this station was forest on one side of the river and fields/pasture on the other.  The stream had a closed canopy and instream habitat that was somewhat impacted by sediment deposition.  Much of the land cover in the headwaters of the Pigg River is agriculture consisting of pastures and corn fields."
4ADAN075.22,VAW-L57R_DAN04A00,,,,,,,,,,,,,BRRO,A,SS,"TR,B,C",,,,,,,,36.54166667,-79.60516667,L57,RD32,0,68,S,0,68,S,0,68,S,8,35,0,0,IM,,,,,,,,,Review,,Review,,Review,,,,Review,,Review,Review,,,,60,,,0,,DO_Daily_Avg_STAT: S | E.coli Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2018 Cycle: Exceedance of the Mercury (Hg) WQS based tissue value (TV) of 0.3 ppm is found in one species from 2016 collections; smallmouth bass ( 5 fish ) at 0.36 ppm: two species from 2015 collections; golden redhorse sucker ( 1 fish) at 0.30 ppm; smallmouth bass ( 3 fish ) at 0.32 ppm.  2015 one species analyzed for PCB - No exceedances of WQS TV of 20 ppb. 2014 Dan River Coal Ash Spill Response
. Two elevated TP obs: both 0.33 mg/L. 




2016 flow adj. trend analysis found improving DO, Sp.Cond, TN, TP, and turbidity trends. 2014 FT/Sediment
. Trend Analysis Performed - Statistically significant trends were detected (TN, decreasing & TP, decreasing)





Large river non-target for current DEQ sampling techniques. No assessment tool available for large river benthic communities.","2018 Cycle: Exceedance of the Mercury (Hg) WQS based tissue value (TV) of 0.3 ppm is found in one species from 2016 collections; smallmouth bass ( 5 fish ) at 0.36 ppm :  two species from 2015 collections; golden redhorse sucker ( 1 fish) at 0.30 ppm; smallmouth bass ( 3 fish ) at 0.32 ppm.   2015 one species analyzed for PCB - No exceedances of WQS TV of 20 ppb. 2014 Dan River Coal Ash Spill Response. Two elevated TP obs: both 0.33 mg/L. 
2016 flow adj. trend analysis found improving DO, Sp.Cond, TN, TP, and turbidity trends. 2014 FT/Sediment. Trend Analysis Performed - Statistically significant trends were detected (TN, decreasing & TP, decreasing)
Large river non-target for current DEQ sampling techniques. No assessment tool available for large river benthic communities."
4ADAN169.57,VAW-L42R_DAN01A00,,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.55444444,-80.42944444,L42,RD02,1,13,Review,0,13,S,0,13,S,4,12,0,0,IM,,,,,,,,,,,,,,,,,,,,,,,,12,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,No additional data beyond the 2008 IR. 2002 Temp <U+00B0>C Listed (3/19) Class V- All exceeds occur in July. Bacteria TMDL Study U.S. EPA Approved 12/08/2008.  Fed ID 35748.  SWCB approved 4/28/2009.,No additional data beyond the 2008 IR. 2002 Temp °C Listed (3/19) Class V- All exceeds occur in July. Bacteria TMDL Study U.S. EPA Approved 12/08/2008.  Fed ID 35748.  SWCB approved 4/28/2009.
4ADAN183.06,VAW-L42R_DAN02A02,,,,,,,,,,,,,BRRO,B,,,,,,,,,,36.65003611,-80.44773056,L42,RD02,0,2,S,0,2,S,0,2,S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Review,,,,2,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2018 Cycle: Bio 'FS' from two 2015 VSCI scores (S 69.5, F 77.5). Sediment deposition and riparian buffer scores were lower in this reach; however, the benthic community was dominated by pollution sensitive organisms. Dan River Bacteria TMDL Study is U.S. EPA approved on 12/08/2008.  Fed ID 35748.  SWCB approved 4/28/2009.  FC (bacteria) 303(d) listed 1998 and De-listed 2002.











No PEC Sediment exceedances from 2004 data.











Supplemental Information:





Station 4ADAN183.83 - 2007 fish tissue results find one species jumprock sucker exceeds the mercury (Hg) TV of 0.3 ppm at 0.376.  VDH level of concern 0.5 ppm- 'OE'.











Outside Data Window:  1999 fish tissue finds no exceedances of the WQS TVs or Risk based TSVs.  Lead (Pb) is detected in one species- Black Jumprock Sucker at 0.51 ppm.  No TVs or TSVs for lead (Pb).","2018 Cycle: Bio 'FS' from two 2015 VSCI scores (S 69.5, F 77.5). Sediment deposition and riparian buffer scores were lower in this reach; however, the benthic community was dominated by pollution sensitive organisms. Dan River Bacteria TMDL Study is U.S. EPA approved on 12/08/2008.  Fed ID 35748.  SWCB approved 4/28/2009.  FC (bacteria) 303(d) listed 1998 and De-listed 2002.

No PEC Sediment exceedances from 2004 data.

Supplemental Information:
Station 4ADAN183.83 - 2007 fish tissue results find one species jumprock sucker exceeds the mercury (Hg) TV of 0.3 ppm at 0.376.  VDH level of concern 0.5 ppm- 'OE'.

Outside Data Window:  1999 fish tissue finds no exceedances of the WQS TVs or Risk based TSVs.  Lead (Pb) is detected in one species- Black Jumprock Sucker at 0.51 ppm.  No TVs or TSVs for lead (Pb)."
4ADAN187.94,VAW-L42L_DAN02A02,,,,,,,,,,,,Y,BRRO,A,L,,,,,,,,,36.68527778,-80.43,L42,RD01,16,268,Review,11,268,Review,2,24,Review,1,14,0,0,IN,,,,,,0,S,,,,,,,,,,,,,,,,0,2,S,0,2,S, | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- One STV exceedance in one or multiple 90-day periods but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no acute exceedances. Dataset contains no chronic exceedances. Dataset contains no four-day exceedances.,Townes Reservoir DEQ Data Summary: TEMP: 25/268; DO: 1/115; PH: 2/17; ECOLI: 2/14; TP: 0/2; CHLA: 0/2,Townes Reservoir:  Temp 0 / 268; DO 0 / 14 (S); pH 2 / 17 (IM); CHL A 0 / 2 (S). 2007 FT  mercury (Hg) 1 sp.
4ADAN194.10,VAW-L42L_DAN01A02,,,,,,,,,,,,Y,BRRO,A,L,,,,,,,,,36.67861111,-80.39777778,L42,RD01,96,420,10.5% Exceedance,136,277,10.5% Exceedance,0,18,S,0,14,0,0,IN,,,,,,0,S,,,,,,,,,,,,,,,,0,2,S,0,2,S, | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- No STV exceedances but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no acute exceedances. Dataset contains no chronic exceedances. Dataset contains no four-day exceedances.,Talbott Reservoir DEQ Data Summary: TEMP: 143/420; DO: 59/194; PH: 1/18; ECOLI: 0/14; TP: 0/2; CHLA: 0/2,Talbott Reservoir Pooled Data:  Temp 0 / 420 (S); DO 0 / 25 (S); pH 1 / 18 (S); CHLa 0 / 2 (S).
4ADAN205.79,VAW-L42R_DAN05A02,VAW-L42R_DAN06A02,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.72585278,-80.38185833,L42,RD01,0,11,S,0,11,S,0,11,S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,11,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,2016/2018 Cycle: 2014 Probabilistic Ambient station. Dan River Bacteria TMDL Study is U.S. EPA approved on 12/08/2008.  Fed ID 35748.  SWCB approved 4/28/2009.,2016/2018 Cycle: 2014 Probabilistic Ambient station. Dan River Bacteria TMDL Study is U.S. EPA approved on 12/08/2008.  Fed ID 35748.  SWCB approved 4/28/2009.
4ADFF004.90,VAW-L41R_DFF01A02,,,,,,,,,,,,,BRRO,A,SS,,,,,,,,,36.77833333,-78.72861111,L41,RU89,0,23,S,0,23,S,0,23,S,1,12,0,0,IN,,,,,,,,,,,,,,,,,,,,,,,,23,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- One STV exceedance in one or multiple 90-day periods but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2018 Cycle: Hog Farm Special Study & Ambient Follow-up. E.coli exceedance rate 3/12. Roanoke River Watershed Bacteria TMDL: EPA Approved - 6/22/2006, SWCB Approved - 6/27/2007.","2018 Cycle: Hog Farm Special Study & Ambient Follow-up. E.coli exceedance rate 3/12. Roanoke River Watershed Bacteria TMDL: EPA Approved - 6/22/2006, SWCB Approved - 6/27/2007."
4ADFF009.01,VAW-L41R_DFF01A02,,,,,,,,,,,,,BRRO,A,SS,,,,,,,,,36.79527778,-78.78638889,L41,RU88,0,13,S,0,13,S,0,13,S,1,1,0,0,IN,,,,,,,,,,,,,,,,,,,,,,,,12,,,0,,DO_Daily_Avg_STAT: S | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- One STV exceedance in one or multiple 90-day periods but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2016/2018 Cycle: Hog Farm Special Study & Ambient Follow-up. 1/12 E.coli exceedance rate. Historical: E. coli - 5/24 exceedance rate. Roanoke River Watershed Bacteria TMDL: EPA Approved - 6/22/2006, SWCB Approved - 6/27/2007.","2016/2018 Cycle: Hog Farm Special Study & Ambient Follow-up. 1/12 E.coli exceedance rate. Historical: E. coli - 5/24 exceedance rate. Roanoke River Watershed Bacteria TMDL: EPA Approved - 6/22/2006, SWCB Approved - 6/27/2007."
4ADRU002.43,VAW-L08R_DRU01A16,,,,,,,,,,,,,BRRO,PA,,,,,,,,,,37.01066111,-80.08806667,L08,RU21,1,12,Review,0,12,S,0,11,S,0,12,0,0,IN,,,,,,,,,,,,,,,,,,,,,,,,12,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- No STV exceedances but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,2018 Cycle: 2016 Probabilistic Ambient station.,2018 Cycle: 2016 Probabilistic Ambient station.
4AECR003.02,VAW-L25R_ECR01A00,,,,,,,,,,,,,BRRO,A,TM,,,,,,,,,37.33055556,-79.39166667,L25,RU51,0,22,S,0,22,S,0,22,S,7,17,0,0,IM,,,,,,,,,,,,,,,,,,,,,,,,22,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2018 Cycle:  Elk Creek/Big Otter River Bacteria TMDL Study is US EPA approved on 02/02/2001 Fed ID 1498 / 9595 / 18708 (FC) / 23401.  SWCB approved 6/17/2004.  Bacteria Implementation Plan SWCB approved 3/27/2007.  Originally 303(d) Listed 1998 for FC.





4AECR003.02- 2016 IR: Fourteen of 23 E.Coli samples exceed the 235 cfu/mL instantaneous criterion. The exceeding values range from 250 to greater than 2000 cfu/100 ml. DO, Temp, pH and NH3-N- 'FS'. Four elevated TP values (>0.20 mg/l) are found from 24 samples ranging from 0.26 to 0.70 mg/l- 'OE'. There are no additional data beyond the 2012 IR. 2012 Six elevated TP values (>0.20 mg/l); ranging from are 0.31 and 0.70 mg/l from 33 samples- 'OE'. 2010 Two elevated TP values (>0.20 mg/l) are 0.31 and 0.45 mg/l from 21 samples- 'OE'.","2018 Cycle:  Elk Creek/Big Otter River Bacteria TMDL Study is US EPA approved on 02/02/2001 Fed ID 1498 / 9595 / 18708 (FC) / 23401.  SWCB approved 6/17/2004.  Bacteria Implementation Plan SWCB approved 3/27/2007.  Originally 303(d) Listed 1998 for FC.
4AECR003.02- 2016 IR: Fourteen of 23 E.Coli samples exceed the 235 cfu/mL instantaneous criterion. The exceeding values range from 250 to greater than 2000 cfu/100 ml. DO, Temp, pH and NH3-N- 'FS'. Four elevated TP values (>0.20 mg/l) are found from 24 samples ranging from 0.26 to 0.70 mg/l- 'OE'. There are no additional data beyond the 2012 IR. 2012 Six elevated TP values (>0.20 mg/l); ranging from are 0.31 and 0.70 mg/l from 33 samples- 'OE'. 2010 Two elevated TP values (>0.20 mg/l) are 0.31 and 0.45 mg/l from 21 samples- 'OE'."
4AEKH003.68,VAW-L67R_EKH01A04,VAW-L67R_EKH02A10,,,,,,,,,,,,BRRO,A,B,,,,,,,,,36.86969444,-79.15088889,L67,RD61,0,13,S,0,13,S,0,13,S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Review,,,,11,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2018 Cycle: 4AEKH003.68 was sampled to replace 4AEKH003.18.
 Bio 'IM' from four VSCI surveys (2012, 2015). VSCI scores average 45.7. 2008/2012 Bio
 - 4AEKH003.18 was a probabilistic monitoring station located on private property. The fil assessment of 4AEKH003.18 was <U+0093>J<U+0094>, meaning more information was needed for an accurate assessment. The remoteness of this site makes future sampling at 4AEKH003.18 unlikely.











The proximity of station 4AEKH003.68 to 4AEKH003.18 makes it a suitable surrogate for the assessment of both stations.","2018 Cycle: 4AEKH003.68 was sampled to replace 4AEKH003.18. Bio 'IM' from four VSCI surveys (2012, 2015). VSCI scores average 45.7. 2008/2012 Bio - 4AEKH003.18 was a probabilistic monitoring station located on private property. The final assessment of 4AEKH003.18 was “J”, meaning more information was needed for an accurate assessment. The remoteness of this site makes future sampling at 4AEKH003.18 unlikely.

The proximity of station 4AEKH003.68 to 4AEKH003.18 makes it a suitable surrogate for the assessment of both stations."
4AELK005.44,VAW-L42R_ELK01A12,,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.55706945,-80.33366111,L42,RD04,0,13,S,0,13,S,0,13,S,4,12,0,0,IM,,,,,,,,,,,,,,,,,,,,,,,,12,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,2018 Cycle:  This initial 2012 Elk Creek impairment is nested within the approved Dan River Bacteria TMDL.  The Dan River Bacteria TMDL Study received U.S. EPA approval on 12/08/2008.  Fed ID 35748 and received SWCB approval on 4/28/2009.,2018 Cycle:  This initial 2012 Elk Creek impairment is nested within the approved Dan River Bacteria TMDL.  The Dan River Bacteria TMDL Study received U.S. EPA approval on 12/08/2008.  Fed ID 35748 and received SWCB approval on 4/28/2009.
4ACNT022.93,VAW-L15R_CNT03A14,,,,,,,,,,,,,BRRO,B,A,,,,,,,,,36.8571,-79.893278,L15,RU31,0,4,S,0,4,S,0,4,S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Review,,,,0,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,,
4ACOA000.60,VAW-L10L_COA01A10,,,,,,,,,,,,,BRRO,A,L,TR,,,,,,,,37.02305556,-79.60222222,L10,RU26,0,1059,S,17,310,Review,3,113,Review,0,36,0,0,IN,,,,,,0,S,,,,,,,,,,,,,,,,,,,,,, | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- No STV exceedances but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no acute exceedances. Dataset contains no chronic exceedances. Dataset contains no four-day exceedances.,Smith Mountain Lake DEQ Data Summary: TEMP: 20/15104; DO: 338/4103; PH: 19/746; ECOLI: 30/628; TP: 6/34; CHLA: 0/32 | Smith Mountain Lake Other Data Summary: PH: 1/377; ECOLI: 29/1008; TP: 7/55 . VDH Fish Consumption Advisory (PCB).,"Smith Mtn. Lake 2018 Pooled Data:  Temp 1 / 15,273 (S); DO 47 /2,249 (S); pH 28 / 774 (S)."
4ACOX007.50,VAW-L78R_COX01A04,,,,,,,,,,,,,BRRO,FPM,B,,,,,,,,,36.72194445,-78.26027778,L78,RL11,0,4,S,0,4,S,0,4,S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Review,,,,0,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2020 Cycle: Bio 'IM' from two 2017 VSCI scores of 32.6 (spring) and 57.2 (fall). This stream has slow-moving water and a soft, mucky/silty bottom.  It had poor habitat, mostly consisting of root wads and undercut banks.",
4ACOX007.73,VAW-L78R_COX01A04,,,,,,,,,,,,,BRRO,PA,A,B,,,,,,,,36.72017222,-78.2519,L78,RL11,0,12,S,0,12,S,0,12,S,3,12,0,0,IM,,,,,,,,,,,Review,,,,,,,,,,,,,12,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2020 Cycle: Kerr Reservoir Tributaries Bacteria TMDLs, EPA approved 1/26/18. One elevated TP @ 0.25 mg/L (1/23/17).","No current data. 2005 Probabilistic Monitoring. Lack of suitable habitat is negatively affecting the stream community. Beaver activity has made the reach unwadeable. Accurate assessment depends on locating a suitably accessible site."
4ACRE002.52,VAW-L30R_CRE01A00,,,,,,,,,,,,,BRRO,A,TM,B,,,,,,,,37.00805556,-78.92333333,L30,RU72,0,2,S,0,2,S,0,2,S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Review,,,,0,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2016/2018 Cycle: Bacteria impairment carries. PWS
. 2011/2014 Bio
 'J' - This stream had increased sediment deposition.","2016/2018 Cycle: Bacteria impairment carries. PWS. 2011/2014 Bio 'J' - This stream had increased sediment deposition."
4ACRE008.60,VAW-L30R_CRE01A00,,,,,,,,,,,,,BRRO,A,B,,,,,,,,,36.975056,-79.001083,L30,RU72,0,2,S,0,2,S,0,2,S,0,1,0,0,IN,,,,,,0,S,,Review,,Review,,,,,,,,,Review,,,,2,,,1,,DO_Daily_Avg_STAT: NA | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- No STV exceedances but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no acute exceedances. Dataset contains no chronic exceedances. Dataset contains no four-day exceedances.,,
4ACRE008.75,VAW-L30R_CRE01A00,,,,,,,,,,,,,BRRO,A,B,,,,,,,,,36.97416667,-79.00361111,L30,RU72,0,14,S,0,14,S,0,13,S,2,12,0,0,IN,,,,,,,,,,,,,,,,,,,,Review,,,,12,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- One STV exceedance in one or multiple 90-day periods but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2016/2018 Cycle: 2011/2014 Bio
 'J' - This stream had increased sediment deposition and marginal habitat.","2016/2018 Cycle: 2011/2014 Bio 'J' - This stream had increased sediment deposition and marginal habitat."
4ACRR003.56,VAW-L66R_CRR02A00,VAW-L66R_CRR03A00,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.80361111,-79.39361111,L66,RD55,0,12,S,0,12,S,0,12,S,8,12,0,0,IM,,,,,,,,,,,,,,,,,,,,,,,,12,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,2020 Cycle,"No new data since 2012 IR: E. coli - 9/12 Exceedance Rate. Banister River Watershed Bacteria TMDL: EPA Approved - 11/4/2007, SWCB Approved - 7/31/2008."
4ACRR008.32,VAW-L66L_CRR01A02,,,,,,,,,,,,Y,BRRO,L,,,,,,,,,,36.85138889,-79.43138889,L66,RD55,0,86,S,6,42,10.5% Exceedance,0,35,S,1,14,0,0,IN,,,,,,0,S,,,,,,,,,,,,,,,,0,2,S,0,2,S, | E.coli Comment: Insufficient Information (Prioritize for follow up monitoring)- One STV exceedance in one or multiple 90-day periods but insufficient data to analyze geomean. | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no acute exceedances. Dataset contains no chronic exceedances. Dataset contains no four-day exceedances.,Cherrystone Reservoir DEQ Data Summary: TEMP: 0/86; DO: 1/30; PH: 0/27; ECOLI: 1/14; TP: 0/2; CHLA: 0/2,2011/2012 Cherrystone Creek Reservoir
4ACRR011.77,VAW-L66R_CRR04A00,,,,,,,,,,,,,BRRO,B,,,,,,,,,,36.9002,-79.45780556,L66,RD55,0,6,S,0,6,S,0,6,S,0,0,0,0,,,,,,,,,,,,,,,,,,,,,Review,,,,4,,,0,,DO_Daily_Avg_STAT: NA | E.coli Comment: NA | Enterococci Comment: NA | AMMONIA Comment: Dataset contains no Ammonia data. ,"2018 Cycle: Bio 'J' from two 2016 VSCI surveys: Spring 59.1, Fall 57.1. VSCI scores were very close to the impairment threshold. This site will be revisited in order to accurately assess the benthic community.","2018 Cycle: Bio 'J' from two 2016 VSCI surveys: Spring 59.1, Fall 57.1. VSCI scores were very close to the impairment threshold. This site will be revisited in order to accurately assess the benthic community."
