STATION_ID,ID305B_1,ID305B_2,ID305B_3,ID305B_4,ID305B_5,ID305B_6,ID305B_7,ID305B_8,ID305B_9,ID305B_10,WATER_TYPE,SALINITY,LACUSTRINE,REGION,TYPE_1,TYPE_2,TYPE_3,TYPE_4,TYPE_5,TYPE_6,TYPE_7,TYPE_8,TYPE_9,TYPE_10,LATITUDE,LONGITUDE,WATERSHED,VAHU6,TEMP_EXC,TEMP_SAMP,TEMP_STAT,DO_EXC,DO_SAMP,DO_STAT,PH_EXC,PH_SAMP,PH_STAT,ECOLI_EXC,ECOLI_SAMP,ECOLI_GM_EXC,ECOLI_GM_SAMP,ECOLI_STAT,ENTER_EXC,ENTER_SAMP,ENTER_GM_EXC,ENTER_GM_SAMP,ENTER_STAT,AMMONIA_EXC,AMMONIA_STAT,WAT_MET_EXC,WAT_MET_STAT,WAT_TOX_EXC,WAT_TOX_STAT,SED_MET_EXC,SED_MET_STAT,SED_TOX_EXC,SED_TOX_STAT,FISH_MET_EXC,FISH_MET_STAT,FISH_TOX_EXC,FISH_TOX_STAT,BENTHIC_STAT,BENTHIC_WOE_CAT,BIBI_SCORE,NUT_TP_EXC,NUT_TP_SAMP,NUT_TP_STAT,NUT_CHLA_EXC,NUT_CHLA_SAMP,NUT_CHLA_STAT,COMMENTS
9-WFC000.20,VAW-N32R_WFC01A00,VAW-N32R_WFC02A00,,,,,,,,,,,,BRRO,A,TR,,,,,,,,,37.328525,-80.81596667,N32,NE81,0,24,S,0,22,S,0,24,S,0,24,0,0,IN,6,18,0,0,IM,,,,,,,,,,,,,,,,,,0,24,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
9-LCR000.51,VAW-N24R_LCR01A00,,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.38054722,-80.57711944,N24,NE74,0,2,S,0,2,S,1,2,Review,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,0,2,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
4ABYR002.13,VAW-L62R_BYR01A04,,,,,,,,,,,,,BRRO,A,SS,,,,,,,,,36.62305556,-79.14055555,L62,RD46,0,12,S,0,12,S,0,12,S,0,12,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,,,,0,12,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
4ABYR002.47,VAW-L62R_BYR01A04,,,,,,,,,,,,,BRRO,FPM,B,,,,,,,,,36.62552778,-79.14438889,L62,RD46,0,2,S,0,2,S,0,2,S,0,1,0,0,IN,0,0,0,0,,,,0,S,,,,,,,,,,,Review,,,0,2,,,1,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
4ACAR001.70,VAW-L40R_CAR01A08,,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.73861111,-78.65444445,L40,RU90,0,12,S,0,12,S,0,12,S,3,12,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,,,,0,12,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
4ACAS001.92,VAW-L57R_CAS01A00,,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.54388889,-79.66222222,L57,RD31,0,1,S,0,1,S,0,1,S,1,1,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,,,,0,1,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
4ACAS003.45,VAW-L57R_CAS01A00,,,,,,,,,,,,,BRRO,A,B,,,,,,,,,36.5595,-79.67980556,L57,RD31,0,17,S,0,17,S,0,17,S,3,12,0,0,IM,0,1,0,0,IN,,,0,S,,,,,,,,,,,Review,,,0,13,,,1,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean.
4ACAS004.33,VAW-L57R_CAS01A00,,,,,,,,,,,,,BRRO,B,,,,,,,,,,36.567806,-79.678417,L57,RD31,0,1,S,0,1,S,0,1,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
4ACAS006.64,VAW-L57R_CAS01A00,,,,,,,,,,,,,BRRO,FPM,B,,,,,,,,,36.586861,-79.680944,L57,RD31,0,1,S,0,1,S,0,1,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
4ACAS008.11,VAW-L57R_CAS01A00,,,,,,,,,,,,,BRRO,B,,,,,,,,,,36.599833,-79.695639,L57,RD31,0,1,S,0,1,S,0,1,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
4ACMC001.58,VAW-L22R_CMC01A12,,,,,,,,,,,,,BRRO,A,,,,,,,,,,37.12450555,-79.46836667,L22,RU44,0,12,S,0,12,S,0,12,S,3,12,0,0,IM,0,0,0,0,,,,,,,,,,,,,,,,,,,0,12,,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: NA
4ADAN015.30,VAW-L64R_DAN05A98,VAW-L64R_DAN04A98,VAW-L73R_DAN06A98,,,,,,,,,,,BRRO,A,C,"SS,TR",,,,,,,,36.69394444,-78.90066667,L64,RD51,0,24,S,0,24,S,0,24,S,7,24,0,0,IM,13,17,0,0,IM,,,,,,,,,,,,,,,,,,1,24,Review,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
4ADAN021.36,VAW-L64R_DAN04A98,,,,,,,,,,,,,BRRO,FPM,,,,,,,,,,36.6665,-78.986694,L64,RD49,0,1,S,0,1,S,0,1,S,0,1,0,0,IN,1,1,0,0,IN,,,0,S,,,,,,,,,,,Review,,,0,1,,,1,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean.
4ADAN028.90,VAW-L62R_DAN02A98,VAW-L62R_DAN03A98,,,,,,,,,,,,BRRO,A,TR,SS,,,,,,,,36.6425,-79.08972222,L62,RD46,0,47,S,0,47,S,0,47,S,3,18,0,0,IN,6,12,0,0,IM,,,0,S,,,0,S,,,,,,,,,,3,42,Review,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
4ADAN042.01,VAW-L60R_DAN01A00,,,,,,,,,,,,,BRRO,FPM,SS,B,,,,,,,,36.552,-79.212,L60,RD44,0,1,S,0,1,S,0,1,S,0,0,0,0,,0,0,0,0,,,,0,S,,,0,S,,,,,,,Review,,,0,1,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
4ADAN042.80,VAW-L60R_DAN01A00,,,,,,,,,,,,,BRRO,A,SS,,,,,,,,,36.54088889,-79.21438889,L60,RD41,0,41,S,0,41,S,0,41,S,3,12,0,0,IN,0,0,0,0,,,,0,S,,,0,S,,,,,,,,,,4,37,Review,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
4ADAN053.40,VAW-L60R_DAN03A02,VAW-L60R_DAN02A00,VAW-L60R_DAN04A06,,,,,,,,,,,BRRO,A,,,,,,,,,,36.5627,-79.3696,L60,RD39,0,12,S,0,12,S,0,12,S,3,12,0,0,IM,0,0,0,0,,,,,,,,,,,,,,,,,,,2,12,Review,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: NA
4ADAN059.97,VAW-L57R_DAN02A00,,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.57587778,-79.43386944,L57,RD33,0,29,S,0,29,S,0,29,S,0,0,0,0,,0,0,0,0,,,,0,S,,,0,S,,,,,,,,,,0,25,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
4ADEE000.06,VAW-L05R_DEE01A08,,,,,,,,,,,,,BRRO,B,TM,,,,,,,,,37.3316,-79.9512,L05,RU12,0,16,S,0,16,S,1,16,Review,2,12,0,0,IN,0,1,0,0,IN,,,0,S,,,,,,,,,,,Review,,,0,13,,,1,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean.
4AFLT002.60,VAW-L79R_FLT02A96,VAW-L79R_FLT03A08,,,,,,,,,,,,BRRO,A,B,TR,,,,,,,,36.63166667,-78.17166667,L79,RL14,0,26,S,0,26,S,0,26,S,3,24,0,0,IM,12,18,0,0,IM,,,,,,,,,,,,,,,Review,,,0,24,,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
4AFLY001.78,VAW-L69R_FLY02A18,,,,,,,,,,,,,BRRO,B,,,,,,,,,,36.9533,-79.2111,L69,RD59,0,2,S,0,2,S,0,2,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,0,2,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
4AFNG003.54,VAW-L27R_FNG01A02,VAW-L27R_FNG01A02,,,,,,,,,,,,BRRO,FPM,PA,B,,,,,,,,37.23801667,-79.43042778,L27,RU55,0,13,S,0,13,S,0,13,S,12,13,0,0,IM,1,1,0,0,IN,,,0,S,,,,,,,,,,,Review,,,0,13,,,1,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean.
4AFRV002.78,VAW-L34R_FRV01A00,VAW-L34R_FRV02A00,VAW-L34R_FRV03A00,,,,,,,,,,,BRRO,A,TM,,,,,,,,,37.04888889,-78.92944445,L34,RU71,0,12,S,0,12,S,0,12,S,7,12,0,0,IM,9,12,0,0,IM,,,,,,,,,,,,,,,,,,1,12,Review,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
4AFRV010.99,VAW-L34R_FRV04A00,VAW-L34R_FRV05A02,VAW-L34R_FRV06A02,,,,,,,,,,,BRRO,A,TM,TR,,,,,,,,37.12666667,-78.96,L34,RU69,0,24,S,0,24,S,0,24,S,9,24,0,0,IM,18,21,0,0,IM,,,,,,,,,,,,,,,,,,1,24,Review,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
4AFRV025.34,VAW-L32R_FRV01A06,,,,,,,,,,,,,BRRO,TM,,,,,,,,,,37.2625,-78.90027778,L32,RU66,0,12,S,0,12,S,0,12,S,2,12,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,,,,1,12,Review,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
4AGSF002.16,VAW-L20R_GSF01A04,,,,,,,,,,,,,BRRO,A,,,,,,,,,,37.37944444,-79.73111111,L20,RU39,0,12,S,0,12,S,0,12,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
4AGSY004.60,VAW-L64R_GSY01A08,,,,,,,,,,,,,BRRO,B,A,,,,,,,,,36.64972222,-78.87055556,L64,RD51,0,17,S,0,17,S,0,17,S,5,12,0,0,IM,0,0,0,0,,,,,,,,,,,,,,,,Review,,,2,12,Review,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: NA
4AHCK000.51,VAW-L34R_HCK01A10,,,,,,,,,,,,,BRRO,A,B,,,,,,,,,37.11861111,-78.96777778,L34,RU69,0,2,S,0,2,S,0,1,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
4AHEN004.27,VAW-L39R_HEN02A04,,,,,,,,,,,,,BRRO,B,,,,,,,,,,36.92638889,-78.63611111,L39,RU85,0,3,S,0,3,S,0,3,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
4AHPN001.62,VAW-L18R_HPN01A06,,,,,,,,,,,,,BRRO,A,TM,,,,,,,,,36.92875556,-79.52600833,L18,RU36,0,24,S,0,24,S,0,24,S,10,24,0,0,IM,7,12,0,0,IM,,,,,,,,,,,,,,,,,,0,24,,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
4AHRN004.93,VAW-L47R_HRN01A00,VAW-L47R_HRN02A00,,,,,,,,,,,,BRRO,A,B,TM,,,,,,,,36.63138889,-80.00555556,L47,RD11,0,12,S,0,12,S,0,12,S,1,12,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,,,,0,12,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
4AJKN003.18,VAW-L18R_JKN01A20,,,,,,,,,,,,,BRRO,FPM,B,,,,,,,,,36.970403,-79.597156,L18,RU36,0,2,S,0,2,S,0,2,S,0,1,0,0,IN,0,0,0,0,,,,0,S,,,,,,,,,,,Review,,,0,2,,,1,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
4ALRO010.18,VAW-L39R_LRO02A10,,,,,,,,,,,,,BRRO,B,,,,,,,,,,37.10138889,-78.5625,L39,RU81,0,14,S,0,14,S,0,14,S,3,12,0,0,IM,0,0,0,0,,,,,,,,,,,,,,,,Review,,,0,12,,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: NA
4AMSN000.67,VAW-L04R_MSN01A00,,,,,,,,,,,,,BRRO,A,TM,,,,,,,,,37.27611111,-80.02944444,L04,RU10,0,12,S,0,12,S,0,12,S,3,12,0,0,IM,0,0,0,0,,,,,,,,,,,,,,,,,,,0,12,,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: NA
4ANMR002.60,VAW-L46R_NMR01A00,VAW-L46R_NMR02A00,VAW-L46R_NMR03A00,,,,,,,,,,,BRRO,A,C,,,,,,,,,36.56805556,-79.9875,L46,RD12,0,24,S,0,24,S,0,24,S,8,24,0,0,IM,15,18,0,0,IM,,,,,,,,,,,,,,,,,,0,24,,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
4ANOT001.06,VAW-L24R_NOT01A02,,,,,,,,,,,,,BRRO,A,TM,,,,,,,,,37.39222222,-79.45361111,L24,RU50,0,6,S,0,6,S,0,6,S,4,6,0,0,IM,0,0,0,0,,,,,,,,,,,,,,,,,,,0,6,,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: NA
4AOWC002.35,VAW-L13R_OWC01A18,,,,,,,,,,,,,BRRO,TM,,,,,,,,,,37.03949722,-79.39646944,L13,RU38,0,6,S,0,6,S,1,6,Review,2,6,0,0,IN,5,6,0,0,IM,,,,,,,,,,,,,,,,,,0,6,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
4APAA000.71,VAW-L17R_PAA01A04,,,,,,,,,,,,,BRRO,B,PA,,,,,,,,,36.91703889,-79.63955833,L17,RU35,0,16,S,0,15,S,0,16,S,0,12,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,Review,,,0,16,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
4APDA000.35,VAW-L64R_PDA01A10,,,,,,,,,,,,,BRRO,A,B,,,,,,,,,36.69558333,-78.90756667,L64,RD51,0,18,S,0,18,S,0,18,S,6,12,0,0,IM,1,1,0,0,IN,,,0,S,,,,,,,,,,,Review,,,0,14,,,1,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean.
4APEC002.42,VAW-L71R_PEC01A04,,,,,,,,,,,,,BRRO,A,B,,,,,,,,,36.78833333,-79.00666667,L71,RD65,0,14,S,0,14,S,0,14,S,3,12,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,Review,,,0,12,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
4APEC006.49,VAW-L71R_PEC01A04,,,,,,,,,,,,,BRRO,A,B,,,,,,,,,36.77833333,-79.07027778,L71,RD65,0,2,S,0,2,S,0,2,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
4APEN000.05,VAW-L74R_PEN01A20,,,,,,,,,,,,,BRRO,B,FPM,,,,,,,,,36.640539,-78.794703,L74,RD74,0,1,S,0,1,S,0,1,S,0,1,0,0,IN,0,0,0,0,,,,0,S,,,,,,,,,,,Review,,,0,1,,,1,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
4APKP002.46,VAW-L60R_PKP01A06,,,,,,,,,,,,,BRRO,B,,,,,,,,,,36.55706111,-79.40601945,L60,RD39,0,2,S,0,2,S,0,2,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
4APMN001.01,VAW-L57R_PMN01A20,,,,,,,,,,,,,BRRO,B,,,,,,,,,,36.561306,-79.696944,L57,RD31,0,1,S,0,1,S,0,1,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
4APND000.56,VAW-L64R_PND01A18,,,,,,,,,,,,,BRRO,B,,,,,,,,,,36.69195833,-78.93198889,L64,RD49,0,2,S,0,2,S,0,2,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
4APOP000.85,VAW-L77R_POP01A14,,,,,,,,,,,,,BRRO,B,,,,,,,,,,36.69503611,-78.513175,L77,RU93,0,2,S,0,2,S,0,2,S,0,0,0,0,,0,0,0,0,,,,,,,,,,,,,,,,Review,,,,0,,,0,,ECOLI Comment: NA | ENTEROCOCCI Comment: NA
4APRS008.76,VAW-L42R_PRS01A02,,,,,,,,,,,,,BRRO,A,,,,,,,,,,36.54568333,-80.29521667,L42,RD05,0,12,S,0,12,S,0,12,S,2,12,0,0,IM,0,0,0,0,,,,,,,,,,,,,,,,,,,0,12,,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: NA
4ARNF013.60,VAW-L02R_RNF03A02,,,,,,,,,,,,,BRRO,A,,,,,,,,,,37.18583333,-80.35277778,L02,RU07,0,6,S,0,6,S,0,6,S,3,6,0,0,IM,2,6,0,0,IN,,,,,,,,,,,,,,,,,,0,6,,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean.
4ARNF013.66,VAW-L02R_RNF03A02,,,,,,,,,,,,,BRRO,A,TM,TR,,,,,,,,37.18638889,-80.3525,L02,RU07,0,18,S,0,18,S,0,18,S,9,18,0,0,IM,9,11,0,0,IM,,,,,,,,,,,,,,,,,,0,18,,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
4ARNF016.80,VAW-L02R_RNF04A02,,,,,,,,,,,,,BRRO,A,,,,,,,,,,37.20471945,-80.35871945,L02,RU06,0,12,S,0,12,S,0,12,S,5,12,0,0,IM,0,0,0,0,,,,,,,,,,,,,,,,,,,0,12,,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: NA
4AROC001.00,VAW-L39R_ROC02A06,,,,,,,,,,,,,BRRO,TM,,,,,,,,,,36.8932,-78.697,L39,RU86,0,12,S,0,12,S,0,12,S,2,12,0,0,IN,0,0,0,0,,,,,,,,,,,,,,,,,,,0,12,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: NA
4AROT000.08,VAW-L15R_ROT01A10,,,,,,,,,,,,,BRRO,PA,,,,,,,,,,36.859111,-79.921972,L15,RU31,0,13,S,0,13,S,0,13,S,4,12,0,0,IM,0,0,0,0,,,,,,,,,,,,,,,,,,,0,12,,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: NA
4ASBA004.54,VAW-L21R_SBA01A08,VAW-L21R_SBA02A08,,,,,,,,,,,,BRRO,A,,,,,,,,,,37.20566111,-79.61501111,L21,RU42,0,12,S,0,12,S,0,12,S,8,12,0,0,IM,0,0,0,0,,,,,,,,,,,,,,,,,,,1,12,Review,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: NA
4ASCE000.26,VAW-L19R_SCE01A00,,,,,,,,,,,,,BRRO,A,TM,,,,,,,,,37.10611111,-79.30638889,L19,RU47,0,12,S,0,12,S,0,12,S,3,12,0,0,IM,0,0,0,0,,,,,,,,,,,,,,,,,,,0,12,,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: NA
4ASCR007.06,VAW-L59R_SCR02A02,,,,,,,,,,,,,BRRO,A,TM,,,,,,,,,36.63444444,-79.46222222,L59,RD37,0,12,S,0,12,S,0,12,S,3,12,0,0,IM,0,0,0,0,,,,,,,,,,,,,,,,,,,1,12,Review,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: NA
4ASDA000.67,VAW-L14R_SDA01A00,,,,,,,,,,,,,BRRO,TM,,,,,,,,,,36.95846667,-79.91307222,L14,RU29,0,19,S,0,19,S,1,19,Review,5,19,0,0,IM,9,13,0,0,IM,,,,,,,,,,,,,,,,,,0,19,,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
4ASEE003.16,VAW-L23R_SEE01A00,VAW-L23R_SEE02A00,,,,,,,,,,,,BRRO,A,B,TM,,,,,,,,37.38145278,-79.60023333,L23,RU49,0,6,S,0,6,S,0,6,S,4,6,0,0,IM,0,0,0,0,,,,,,,,,,,,,,,,,,,1,6,Review,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: NA
4ASRE031.00,VAW-L53R_SRE01B06,VAW-L53R_SRE02A00,,,,,,,,,,,,BRRO,B,TM,,,,,,,,,36.68848889,-79.90993056,L53,RD24,0,14,S,0,14,S,0,14,S,3,13,0,0,IM,0,1,0,0,IN,,,0,S,,,,,,,,,,,Review,,,0,14,,,1,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean.
4ASRE033.19,VAW-L53R_SRE01B06,VAW-L53R_SRE02A00,VAW-L53R_SRE03A00,,,,,,,,,,,BRRO,A,B,"TM,TR",,,,,,,,36.70111111,-79.93305556,L53,RD24,1,30,Review,0,30,S,0,30,S,12,29,0,0,IM,11,18,0,0,IM,,,,,,,,,,,,,,,Review,,,2,29,Review,,0,,ECOLI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
4ASRE038.57,VAW-L52R_SRE02A00,VAW-L52R_SRE01A00,VAW-L53R_SRE04A00,,,,,,,,,,,BRRO,B,FPM,A,,,,,,,,36.754283,-79.985578,L52,RD22,0,2,S,0,2,S,0,2,S,0,1,0,0,IN,0,1,0,0,IN,,,0,S,,,,,,,,,,,Review,,,0,2,,,1,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean.
4ASRE039.43,VAW-L52R_SRE02A00,VAW-L52R_SRE01A00,VAW-L53R_SRE04A00,,,,,,,,,,,BRRO,PA,,,,,,,,,,36.76246,-79.995103,L52,RD22,0,12,S,0,12,S,0,12,S,2,12,0,0,IN,4,12,0,0,IM,,,,,,,,,,,,,,,,,,1,12,Review,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Impaired- 2 or more STV hits in the same 90-day period with < 10 samples.
4ASRE043.54,VAW-L52R_SRE03A00,VAW-L52R_SRE04A00,VAW-L52R_SRE05A00,,,,,,,,,,,BRRO,A,TR,,,,,,,,,36.788051,-80.008927,L52,RD22,0,26,S,0,26,S,0,26,S,0,24,0,0,IN,3,18,0,0,IN,,,0,S,,,,,,,,,,,,,,0,26,,,0,,ECOLI Comment: Insufficient Information (Prioritize for follow up monitoring)- 0 STV hits but insufficient data to analyze geomean. | ENTEROCOCCI Comment: Insufficient Information (Prioritize for follow up monitoring)- 1 STV hit in one or multiple 90-day periods but insufficient data to analyze geomean.
