"StationID","WQS_ID","Buffer Distance","Comments"
"2-CNE000.96","RL_2D_121476","Manual Review | 20 m","Manual Accept |"
"2-BOW001.99","RL_2D_121048","Manual Review | 20 m","Manual Accept |"
"2-SUA001.54","RL_2D_121568","Manual Review | 20 m","Manual Accept |"
"2-SUA003.80","RL_2D_120987","Manual Review | 20 m","Manual Accept |"
"2-NHC001.00","RL_2D_121886","Manual Review | 20 m","Manual Accept |"
"2BFSP001.09","RL_2D_121887","Manual Review | 20 m","Manual Accept |"
"2-ARS000.11","RL_2D_121313","Manual Review | 20 m","Manual Accept |"
"2-PRB000.53","RL_2D_121273","Manual Review | 20 m","Manual Accept |"
"2-RGH000.35","RL_2D_121018","Manual Review | 40 m","Manual Accept |"
"2-FSP000.53","RL_2D_121887","Manual Review | 60 m","Manual Accept |"
"2-CBH000.29","RL_2D_121546","Manual Review | 20 m","Manual Accept |"
"2-BFL016.60","RL_2D_138094","Manual Review | 20 m","Manual Accept |"
"2DMRB001.89","RL_2D_109038","Manual Review | 20 m","Manual Accept |"
"2-DKR001.68","RL_2D_154624","Manual Review | 20 m","Manual Accept |"
"2-PUM000.29","RL_2D_154004","Manual Review | 20 m","Manual Accept |"
"2BXBC000.32","RL_2D_153956","Manual Review | 20 m","Manual Accept |"
"2DLTK001.56","RL_2D_137798","Manual Review | 20 m","Manual Accept |"
"2DLTK003.42","RL_2D_137831","Manual Review | 20 m","Manual Accept |"
"2-BSR012.33","RL_2D_138478","Manual Review | 20 m","Manual Accept |"
"2-BSR017.69","RL_2D_138421","Manual Review | 20 m","Manual Accept |"
"2DECP001.24","RL_2D_138462","Manual Review | 20 m","Manual Accept |"
"2-MTC005.27","RL_2D_138604","Manual Review | 20 m","Manual Accept |"
"2-LIT005.43","RL_2D_138602","Manual Review | 20 m","Manual Accept |"
"2-SNN001.19","RL_2D_141382","Manual Review | 20 m","Manual Accept |"
"2-MTC001.24","RL_2D_139085","Manual Review | 40 m","Manual Accept |"
"2DBRI007.10","RL_2D_138808","Manual Review | 40 m","Manual Accept |"
"2-BFL011.03","RL_2D_138203","Manual Review | 40 m","Manual Accept |"
"2-VNS000.31","RL_2D_121694","Manual Review | 40 m","Manual Accept |"
"2-HRE000.44","RL_2D_154115","Manual Review | 40 m","Manual Accept |"
"2DGAN001.49","RL_2D_153984","Manual Review | 20 m","Manual Accept |"
"2-BFL002.00","RL_2D_154906","Manual Review | 20 m","Manual Accept |"
"2DAPP112.19","RL_2D_155143","Manual Review | 20 m","Manual Accept |"
"2-APP110.93","RL_2D_155154","Manual Review | 20 m","Manual Accept |"
"2-BRI001.00","RL_2D_155001","Manual Review | 20 m","Manual Accept |"
"2-BSR002.82","RL_2D_154884","Manual Review | 40 m","Manual Accept |"
"2-SDY003.00","RL_2D_154816","Manual Review | 40 m","Manual Accept |"
"2DAPP108.43","RL_2D_155147","Manual Review | 20 m","Manual Accept |"
"2-HOL003.15","RL_2D_121880","Manual Review | 40 m","Manual Accept |"
"2-APP118.04","RL_2D_154320","Manual Review | 40 m","Manual Accept |"
"2-NBS000.92","RL_2D_108821","Manual Review | 20 m","Manual Accept |"
"2-SPA001.46","RL_2D_138085","Manual Review | 40 m","Manual Accept |"
"2-LIT002.40","RL_2D_139099","Manual Review | 40 m","Manual Accept |"
"2-BGU005.67","RL_2D_157711","Manual Review | 20 m","Manual Accept |"
"2DXAH000.79","RL_2D_157774","Manual Review | 20 m","Manual Accept |"
"2-ANG001.27","RL_2D_157692","Manual Review | 20 m","Manual Accept |"
"2-ANG003.35","RL_2D_157755","Manual Review | 40 m","Manual Accept |"
"2-SYL001.26","RL_2D_157319","Manual Review | 40 m","Manual Accept |"
"2-BGU001.39","RL_2D_157958","Manual Review | 40 m","Manual Accept |"
"2-SCK002.24","RL_2D_158829","Manual Review | 20 m","Manual Accept |"
"2-APP085.85","RL_2D_160414","Manual Review | 60 m","Manual Accept |"
"2-APP081.04","RL_2D_159080","Manual Review | 20 m","Manual Accept |"
"2-SND002.08","RL_2D_157992","Manual Review | 40 m","Manual Accept |"
"2-FLA013.95","RL_2D_158778","Manual Review | 20 m","Manual Accept |"
"2-FLA028.98","RL_2D_141515","Manual Review | 20 m","Manual Accept |"
"2-XFT000.62","RL_2D_141906","Manual Review | 20 m","Manual Accept |"
"2-XZN001.15","RL_2D_141914","Manual Review | 20 m","Manual Accept |"
"2-LDJ002.96","RL_2D_149543","Manual Review | 40 m","Manual Accept |"
"2-LDJ000.60","RL_2D_149573","Manual Review | 40 m","Manual Accept |"
"2-WDY003.04","RL_2D_149740","Manual Review | 40 m","Manual Accept |"
"2-CLR007.04","RL_2D_149358","Manual Review | 20 m","Manual Accept |"
"2-DPC019.03","RL_2D_149771","Manual Review | 20 m","Manual Accept |"
"2-CLR004.04","RL_2D_150012","Manual Review | 20 m","Manual Accept |"
"2-BLO001.85","RL_2D_150236","Manual Review | 40 m","Manual Accept |"
"2-LTA001.23","RL_2D_150055","Manual Review | 20 m","Manual Accept |"
"2-WET004.96","RL_2D_149959","Manual Review | 60 m","Manual Accept |"
"2-CLR001.23","RL_2D_150037","Manual Review | 40 m","Manual Accept |"
"2-DPC010.88","RL_2D_150210","Manual Review | 20 m","Manual Accept |"
"2DNBX002.33","RL_2D_167712","Manual Review | 20 m","Manual Accept |"
"2-NBB006.16","RL_2D_168252","Manual Review | 40 m","Manual Accept |"
"2-NBB005.84","RL_2D_168303","Manual Review | 20 m","Manual Accept |"
"2-NBB003.65","RL_2D_168180","Manual Review | 20 m","Manual Accept |"
"2-NBB002.92","RL_2D_168192","Manual Review | 20 m","Manual Accept |"
"2-RFD002.58","RL_2D_170857","Manual Review | 20 m","Manual Accept |"
"2-BWD000.50","RL_2D_169252","Manual Review | 20 m","Manual Accept |"
"2-NBB001.54","RL_2D_168177","Manual Review | 40 m","Manual Accept |"
"2DFLA002.67","RL_2D_169304","Manual Review | 20 m","Manual Accept |"
"2-FLA001.95","RL_2D_169261","Manual Review | 20 m","Manual Accept |"
"2-APP050.23","RL_2D_169833","Manual Review | 20 m","Manual Accept |"
"2-DPC005.20","RL_2D_168790","Manual Review | 20 m","Manual Accept |"
"2-SWT000.81","RL_2D_168605","Manual Review | 20 m","Manual Accept |"
"2-RKN003.31","RL_2D_150955","Manual Review | 20 m","Manual Accept |"
"2-WTK006.35","RL_2D_150949","Manual Review | 20 m","Manual Accept |"
"2-NMZ011.69","RL_2D_152815","Manual Review | 20 m","Manual Accept |"
"2-SQT001.54","RL_2D_169654","Manual Review | 40 m","Manual Accept |"
"2-SQT003.12","RL_2D_169844","Manual Review | 40 m","Manual Accept |"
"2-HEP000.23","RL_2D_172178","Manual Review | 80 m","Manual Accept |"
"2-BCM000.79","RL_2D_172094","Manual Review | 20 m","Manual Accept |"
"2-WTK001.50","RL_2D_152835","Manual Review | 40 m","Manual Accept |"
"2-HOI001.85","RL_2D_168959","Manual Review | 20 m","Manual Accept |"
"2-DPC000.59","RL_2D_169103","Manual Review | 40 m","Manual Accept |"
"2-WPK003.23","RL_2D_171692","Manual Review | 20 m","Manual Accept |"
"2-APP037.08","RL_2D_171916","Manual Review | 20 m","Manual Accept |"
"2-WNK003.38","RL_2D_153598","Manual Review | 20 m","Manual Accept |"
"2-CCC001.15","RL_2D_172596","Manual Review | 20 m","Manual Accept |"
"2DSTY001.96","RL_2D_172523","Manual Review | 40 m","Manual Accept |"
"2-SEC008.84","RL_2D_172527","Manual Review | 20 m","Manual Accept |"
"2-SEC004.81","RL_2D_172617","Manual Review | 20 m","Manual Accept |"
"2-NUT002.22","RL_2D_173030","Manual Review | 20 m","Manual Accept |"
"2-NUT000.62","RL_2D_173039","Manual Review | 40 m","Manual Accept |"
"2-SFT025.32","RL_2D_173231","Manual Review | 40 m","Manual Accept |"
"2-SFT019.15","RL_2D_270737","Manual Review | 40 m","Manual Accept |"
"2-SFT012.84","RL_2D_270374","Manual Review | 20 m","Manual Accept |"
"2-LNS000.69","RL_2D_270202","Manual Review | 20 m","Manual Accept |"
"2-CUR001.58","RL_2D_270143","Manual Review | 20 m","Manual Accept |"
"2-FNK001.12","RL_2D_270241","Manual Review | 20 m","Manual Accept |"
"2-APP016.38","RL_2D_254699","Manual Review | 40 m","Manual Accept |"
"2-RHC000.58","RL_2D_254555","Manual Review | 20 m","Manual Accept |"
"2-OTC005.38","RL_2D_254517","Manual Review | 20 m","Manual Accept |"
"2-APP012.79","RL_2D_254700","Manual Review | 20 m","Manual Accept |"
"2-OTC001.54","RL_2D_271042","Manual Review | 20 m","Manual Accept |"
"2-SFT006.10","RL_2D_270442","Manual Review | 40 m","Manual Accept |"
"2-TBY001.54","RL_2D_270257","Manual Review | 20 m","Manual Accept |"
"2-CCR001.28","RL_2D_271103","Manual Review | 20 m","Manual Accept |"
"2-ASH001.26","RL_2D_271041","Manual Review | 20 m","Manual Accept |"
"2CXBS002.85","RL_2D_271032","Manual Review | 20 m","Manual Accept |"
"2-JOD001.96","RL_2D_271048","Manual Review | 20 m","Manual Accept |"
"2-JOD002.69","RL_2D_271048","Manual Review | 40 m","Manual Accept |"
"2-JOD003.05","RL_2D_271048","Manual Review | 20 m","Manual Accept |"
"2CXBS000.62","RL_2D_271038","Manual Review | 40 m","Manual Accept |"
"2CXBR000.10","RL_2D_271031","Manual Review | 20 m","Manual Accept |"
"2-JOD004.15","RL_2D_271039","Manual Review | 60 m","Manual Accept |"
"2-JOD005.04","RL_2D_271021","Manual Review | 20 m","Manual Accept |"
"2CXBR000.68","RL_2D_271031","Manual Review | 20 m","Manual Accept |"
"2CXBR001.15","RL_2D_271023","Manual Review | 20 m","Manual Accept |"
"2-HOL001.05","LP_2D_013002","Manual Review | NA","Manual Accept |"
"2-BRI010.78","LP_2D_015548","Manual Review | NA","Manual Accept |"
"2-BRI013.12","LP_2D_015548","Manual Review | NA","Manual Accept |"
"2-MBN000.96","LP_2D_015704","Manual Review | NA","Manual Accept |"
"2-SDY004.27","LP_2D_015704","Manual Review | NA","Manual Accept |"
"2-SDY005.85","LP_2D_015704","Manual Review | NA","Manual Accept |"
"2-XEP000.44","LP_2D_016205","Manual Review | NA","Manual Accept |"
"2-XLW000.60","LP_2D_020599","Manual Review | NA","Manual Accept |"
"2-DYC000.19","LP_2D_020726","Manual Review | NA","Manual Accept |"
"2-SFT033.42","LP_2D_020726","Manual Review | NA","Manual Accept |"
"2-SFT034.38","LP_2D_020726","Manual Review | NA","Manual Accept |"
"2-SFT031.08","LP_2D_020726","Manual Review | NA","Manual Accept |"
"2-APP020.23","LP_2D_020805","Manual Review | NA","Manual Accept |"
"2-APP028.58","LP_2D_020805","Manual Review | NA","Manual Accept |"
"2-APP026.67","LP_2D_020805","Manual Review | NA","Manual Accept |"
"2-APP023.27","LP_2D_020805","Manual Review | NA","Manual Accept |"
"2DAPP007.25","EP_2D_001054","Manual Review | NA","Manual Accept |"
"2DAPP005.53","EP_2D_001250","Manual Review | NA","Manual Accept |"
"2-APP001.53","EP_2D_001246","Manual Review | NA","Manual Accept |"
"2DAPP001.91","EP_2D_001246","Manual Review | NA","Manual Accept |"
"2DAPP003.27","EP_2D_001246","Manual Review | NA","Manual Accept |"
"6AABR000.71","RL_6A_014672","Manual Review | NA","Manual Accept |"
"6ABAR000.08","RL_6A_004381","Manual Review | NA","Manual Accept |"
"6ABEJ001.14","RL_6A_031081","Manual Review | NA","Manual Accept |"
"6ABEP000.08","RL_6A_012984","Manual Review | NA","Manual Accept |"
"6ABLC002.30","RL_6A_025127","Manual Review | NA","Manual Accept |"
"6ABLD000.90","RL_6A_012636","Manual Review | NA","Manual Accept |"
"6ACEY000.05","RL_6A_014191","Manual Review | NA","Manual Accept |"
"6ACNR017.24","RL_6A_012800","Manual Review | NA","Manual Accept |"
"6ACNR021.72","RL_6A_012629","Manual Review | NA","Manual Accept |"
"6ACNT000.31","RL_6A_023271","Manual Review | NA","Manual Accept |"
"6ACNW000.07","RL_6A_025409","Manual Review | NA","Manual Accept |"
"6ACRC000.19","RL_6A_013168","Manual Review | NA","Manual Accept |"
"6ADIS013.73","RL_6A_023466","Manual Review | NA","Manual Accept |"
"6ADIS017.94","RL_6A_024446","Manual Review | NA","Manual Accept |"
"6ADIS022.34","RL_6A_024460","Manual Review | NA","Manual Accept |"
"6ADOT000.46","RL_6A_011478","Manual Review | NA","Manual Accept |"
"6ADRK035.86","RL_6A_031084","Manual Review | NA","Manual Accept |"
"6AFOX001.69","RL_6A_014917","Manual Review | NA","Manual Accept |"
"6AFRY006.70","RL_6A_014606","Manual Review | NA","Manual Accept |"
"6AGRE000.19","RL_6A_012836","Manual Review | NA","Manual Accept |"
"6AGRF000.56","RL_6A_023245","Manual Review | NA","Manual Accept |"
"6AGRF002.36","RL_6A_023254","Manual Review | NA","Manual Accept |"
"6AGRF004.97","RL_6A_022405","Manual Review | NA","Manual Accept |"
"6AHAT000.12","RL_6A_013220","Manual Review | NA","Manual Accept |"
"6AHME002.16","RL_6A_025955","Manual Review | NA","Manual Accept |"
"6AHNE000.64","RL_6A_013185","Manual Review | NA","Manual Accept |"
"6AHRC000.05","RL_6A_022397","Manual Review | NA","Manual Accept |"
"6AIAC000.23","RL_6A_012330","Manual Review | NA","Manual Accept |"
"6AIAC002.23","RL_6A_012347","Manual Review | NA","Manual Accept |"
"6AIND000.52","RL_6A_014602","Manual Review | NA","Manual Accept |"
"6AJBF010.88","RL_6A_031100","Manual Review | NA","Manual Accept |"
"6AKOX011.67","RL_6A_026763","Manual Review | NA","Manual Accept |"
"6AKOX014.17","RL_6A_026542","Manual Review | NA","Manual Accept |"
"6AKOX017.71","RL_6A_026535","Manual Review | NA","Manual Accept |"
"6ALAF001.03","RL_6A_014888","Manual Review | NA","Manual Accept |"
"6ALEV131.52","RL_6A_025490","Manual Review | NA","Manual Accept |"
"6ALEV138.19","RL_6A_025726","Manual Review | NA","Manual Accept |"
"6ALEV158.93","RL_6A_023253","Manual Review | NA","Manual Accept |"
"6ALLF001.69","RL_6A_014641","Manual Review | NA","Manual Accept |"
"6ALPP001.60","RL_6A_014956","Manual Review | NA","Manual Accept |"
"6ALRA000.10","RL_6A_025538","Manual Review | NA","Manual Accept |"
"6AMCR000.55","RL_6A_014479","Manual Review | NA","Manual Accept |"
"6AMCR005.94","RL_6A_014489","Manual Review | NA","Manual Accept |"
"6AMCR009.92","RL_6A_014477","Manual Review | NA","Manual Accept |"
"6AOPF001.31","RL_6A_014168","Manual Review | NA","Manual Accept |"
"6APAW000.71","RL_6A_014964","Manual Review | NA","Manual Accept |"
"6APAW001.22","RL_6A_014936","Manual Review | NA","Manual Accept |"
"6APLL000.17","RL_6A_004368","Manual Review | NA","Manual Accept |"
"6APNK000.08","RL_6A_012308","Manual Review | NA","Manual Accept |"
"6APNK005.58","RL_6A_012559","Manual Review | NA","Manual Accept |"
"6APNK008.28","RL_6A_004362","Manual Review | NA","Manual Accept |"
"6APNR001.49","RL_6A_014465","Manual Review | NA","Manual Accept |"
"6APNR019.09","RL_6A_012942","Manual Review | NA","Manual Accept |"
"6APNS000.40","RL_6A_012317","Manual Review | NA","Manual Accept |"
"6APPW000.49","RL_6A_026570","Manual Review | NA","Manual Accept |"
"6ARLF000.06","RL_6A_012655","Manual Review | NA","Manual Accept |"
"6ARPC000.40","RL_6A_014890","Manual Review | NA","Manual Accept |"
"6ARPC000.52","RL_6A_014890","Manual Review | NA","Manual Accept |"
"6ARSS024.30","RL_6A_014461","Manual Review | NA","Manual Accept |"
"6ARSS026.98","RL_6A_015090","Manual Review | NA","Manual Accept |"
"6ARSS034.53","RL_6A_015081","Manual Review | NA","Manual Accept |"
"6ARSS041.08","RL_6A_022386","Manual Review | NA","Manual Accept |"
"6ARSS047.10","RL_6A_022402","Manual Review | NA","Manual Accept |"
"6ASAT007.71","RL_6A_025985","Manual Review | NA","Manual Accept |"
"6ASAT011.43","RL_6A_026130","Manual Review | NA","Manual Accept |"
"6ASLV000.85","RL_6A_014705","Manual Review | NA","Manual Accept |"
"6AWAK000.04","RL_6A_013200","Manual Review | NA","Manual Accept |"
"6AXGN000.02","RL_6A_025177","Manual Review | NA","Manual Accept |"
"2-MEA000.75","RL_2B_122982","Manual Review | 20 m","Manual Accept |"
"2-AUS001.12","RL_2B_122815","Manual Review | 20 m","Manual Accept |"
"2-NTH003.88","RL_2B_122972","Manual Review | 40 m","Manual Accept |"
"2-NTH001.65","RL_2B_123087","Manual Review | 20 m","Manual Accept |"
"2-BYN001.90","RL_2B_155846","Manual Review | 20 m","Manual Accept |"
"2BBYN000.59","RL_2B_155916","Manual Review | 20 m","Manual Accept |"
"2-GRD001.62","RL_2B_122789","Manual Review | 20 m","Manual Accept |"
"2-TQC003.20","RL_2B_155779","Manual Review | 20 m","Manual Accept |"
"2-TQC004.23","RL_2B_155907","Manual Review | 20 m","Manual Accept |"
"2-TQC001.99","RL_2B_155919","Manual Review | 20 m","Manual Accept |"
"2-HCH004.81","RL_2B_156992","Manual Review | 20 m","Manual Accept |"
"2-WLS025.32","RL_2B_159888","Manual Review | 20 m","Manual Accept |"
"2-WLS030.32","RL_2B_156702","Manual Review | 60 m","Manual Accept |"
"2-BFC001.11","RL_2B_156690","Manual Review | 40 m","Manual Accept |"
"2-FRY000.35","RL_2B_122687","Manual Review | 40 m","Manual Accept |"
"2BHOX000.62","RL_2B_122728","Manual Review | 40 m","Manual Accept |"
"2-SLT024.72","RL_2B_156253","Manual Review | 20 m","Manual Accept |"
"2-WTN002.08","RL_2B_156149","Manual Review | 20 m","Manual Accept |"
"2-WTN002.50","RL_2B_156149","Manual Review | 20 m","Manual Accept |"
"2-WTN001.23","RL_2B_156121","Manual Review | 40 m","Manual Accept |"
"2-TPN003.59","RL_2B_156336","Manual Review | 20 m","Manual Accept |"
"2-BRK001.00","RL_2B_159602","Manual Review | 20 m","Manual Accept |"
"2BWLS017.93","RL_2B_159886","Manual Review | 40 m","Manual Accept |"
"2-RND004.39","RL_2B_159587","Manual Review | 40 m","Manual Accept |"
"2-MUY001.23","RL_2B_165410","Manual Review | 40 m","Manual Accept |"
"2BJMS154.01","RL_2B_175220","Manual Review | 20 m","Manual Accept |"
"2-JMS152.40","RL_2B_175218","Manual Review | 20 m","Manual Accept |"
"2BXAQ001.17","RL_2B_170419","Manual Review | 20 m","Manual Accept |"
"2-DCR003.00","RL_2B_170380","Manual Review | 40 m","Manual Accept |"
"2-STG002.00","RL_2B_170442","Manual Review | 40 m","Manual Accept |"
"2-STG000.79","RL_2B_170605","Manual Review | 20 m","Manual Accept |"
"2-SLE002.65","RL_2B_170420","Manual Review | 60 m","Manual Accept |"
"2-FIN000.81","RL_2B_171321","Manual Review | 20 m","Manual Accept |"
"2-JOH004.04","RL_2B_171211","Manual Review | 20 m","Manual Accept |"
"2-JOH004.23","RL_2B_171211","Manual Review | 40 m","Manual Accept |"
"2BXAW001.16","RL_2B_160108","Manual Review | 20 m","Manual Accept |"
"2-NWD005.84","RL_2B_173865","Manual Review | 20 m","Manual Accept |"
"2-NWD002.27","RL_2B_173910","Manual Review | 40 m","Manual Accept |"
"2BJMS128.51","RL_2B_174213","Manual Review | 20 m","Manual Accept |"
"2-JMS127.50","RL_2B_174207","Manual Review | 60 m","Manual Accept |"
"2-BOR001.73","RL_2B_173892","Manual Review | 20 m","Manual Accept |"
"2-ROB000.31","RL_2B_173953","Manual Review | 20 m","Manual Accept |"
"2-SAL000.12","RL_2B_174696","Manual Review | 20 m","Manual Accept |"
"2BJMS119.35","RL_2B_174896","Manual Review | 40 m","Manual Accept |"
"2BXBB000.01","RL_2B_174386","Manual Review | 20 m","Manual Accept |"
"2-PWT000.57","RL_2B_271171","Manual Review | 40 m","Manual Accept |"
"2-PWT001.23","RL_2B_271177","Manual Review | 20 m","Manual Accept |"
"2-PWT001.40","RL_2B_271177","Manual Review | 20 m","Manual Accept |"
"2-JMS117.35","RL_2B_174932","Manual Review | 80 m","Manual Accept |"
"2-JMS115.29","RL_2B_271214","Manual Review | 80 m","Manual Accept |"
"2BKAN000.40","RL_2B_174966","Manual Review | 20 m","Manual Accept |"
"2-WTM000.49","RL_2B_174762","Manual Review | 40 m","Manual Accept |"
"2-XUT000.62","RL_2B_174759","Manual Review | 20 m","Manual Accept |"
"2-TKO003.42","RL_2B_174756","Manual Review | 60 m","Manual Accept |"
"2-WLS057.34","RL_2B_121809","Manual Review | 20 m","Manual Accept |"
"2-WLS055.54","RL_2B_154427","Manual Review | 20 m","Manual Accept |"
"2-WLS042.78","RL_2B_155351","Manual Review | 20 m","Manual Accept |"
"2-SLT014.52","RL_2B_161155","Manual Review | 20 m","Manual Accept |"
"2-HUS002.24","RL_2B_161934","Manual Review | 20 m","Manual Accept |"
"2BSLT000.73","RL_2B_162040","Manual Review | 20 m","Manual Accept |"
"2-WLS004.27","RL_2B_165463","Manual Review | 40 m","Manual Accept |"
"2BJMS163.69","RL_2B_165962","Manual Review | 40 m","Manual Accept |"
"2-LIH005.28","RL_2B_175092","Manual Review | 20 m","Manual Accept |"
"2-XVX000.62","RL_2B_175242","Manual Review | 40 m","Manual Accept |"
"2-BYR000.63","RL_2B_165943","Manual Review | 20 m","Manual Accept |"
"2-BLG006.41","RL_2B_175486","Manual Review | 20 m","Manual Accept |"
"2-JMS166.50","RL_2B_165951","Manual Review | 20 m","Manual Accept |"
"2-TRT001.23","RL_2B_175462","Manual Review | 20 m","Manual Accept |"
"2-WHC000.46","RL_2B_175452","Manual Review | 20 m","Manual Accept |"
"2-BYR003.35","RL_2B_165926","Manual Review | 20 m","Manual Accept |"
"2-LTP004.81","RL_2B_165744","Manual Review | 20 m","Manual Accept |"
"2-BYR018.04","RL_2B_166908","Manual Review | 20 m","Manual Accept |"
"2-BLG012.33","RL_2B_175406","Manual Review | 20 m","Manual Accept |"
"2-RSM000.58","RL_2B_165678","Manual Review | 40 m","Manual Accept |"
"2-BYR021.58","RL_2B_166820","Manual Review | 20 m","Manual Accept |"
"2-LLI000.58","RL_2B_175026","Manual Review | 20 m","Manual Accept |"
"2-JMS140.00","RL_2B_176024","Manual Review | 20 m","Manual Accept |"
"2-BDC000.79","RL_2B_175721","Manual Review | 60 m","Manual Accept |"
"2BJMS136.77","RL_2B_176039","Manual Review | 40 m","Manual Accept |"
"2-GEN000.69","RL_2B_173950","Manual Review | 20 m","Manual Accept |"
"2-GEN001.75","RL_2B_178300","Manual Review | 40 m","Manual Accept |"
"2-GEN000.57","RL_2B_173950","Manual Review | 20 m","Manual Accept |"
"2-DOV000.42","RL_2B_173906","Manual Review | 40 m","Manual Accept |"
"2-DPR001.00","RL_2B_174783","Manual Review | 60 m","Manual Accept |"
"2-DPR002.46","RL_2B_174709","Manual Review | 60 m","Manual Accept |"
"2-SNJ000.19","RL_2B_174796","Manual Review | 40 m","Manual Accept |"
"2-DPR003.75","RL_2B_179305","Manual Review | 20 m","Manual Accept |"
"2-XYT000.83","RL_2B_179328","Manual Review | 20 m","Manual Accept |"
"2BXAM000.19","RL_2B_179313","Manual Review | 20 m","Manual Accept |"
"2-XYT000.29","RL_2B_179274","Manual Review | 40 m","Manual Accept |"
"2-XYT000.10","RL_2B_179274","Manual Review | 20 m","Manual Accept |"
"2-SNJ001.77","RL_2B_179292","Manual Review | 20 m","Manual Accept |"
"2-SNJ001.90","RL_2B_179283","Manual Review | 40 m","Manual Accept |"
"2-XYT000.04","RL_2B_179274","Manual Review | 20 m","Manual Accept |"
"2-DOV003.96","RL_2B_178311","Manual Review | 40 m","Manual Accept |"
"2-DOV003.55","RL_2B_178311","Manual Review | 20 m","Manual Accept |"
"2-LIY001.73","RL_2B_179279","Manual Review | 60 m","Manual Accept |"
"2-BLG002.60","RL_2B_175107","Manual Review | 40 m","Manual Accept |"
"2BXAP001.46","RL_2B_165629","Manual Review | 20 m","Manual Accept |"
"2-PWT003.98","RL_2B_174359","Manual Review | 20 m","Manual Accept |"
"2-RDD001.57","RL_2B_271184","Manual Review | 20 m","Manual Accept |"
"2-RDD000.76","RL_2B_271187","Manual Review | 20 m","Manual Accept |"
"2-RDD000.48","RL_2B_271187","Manual Review | 20 m","Manual Accept |"
"2-RDD000.19","RL_2B_271187","Manual Review | 20 m","Manual Accept |"
"2-JMS112.33","RL_2B_271235","Manual Review | 20 m","Manual Accept |"
"2-JMS110.44","RL_2B_271270","Manual Review | 20 m","Manual Accept |"
"2-JMS110.34","RL_2B_271270","Manual Review | 60 m","Manual Accept |"
"2-JMS110.30","RL_2B_271270","Manual Review | No connections within 80 m","Manual Accept |"
"2-JMS111.47","RL_2B_271233","Manual Review | No connections within 80 m","Manual Accept |"
"2-JMS111.48","RL_2B_271251","Manual Review | No connections within 80 m","Manual Accept |"
"2BJMS111.04","RL_2B_271253","Manual Review | 40 m","Manual Accept |"
"2BJMS110.53","RL_2B_271219","Manual Review | No connections within 80 m","Manual Accept |"
"2-JMS112.37","RL_2B_271293","Manual Review | 20 m","Manual Accept | James River south bank"
"2-JMS113.20","RL_2B_271293","Manual Review | No connections within 80 m","Manual Accept | James River south bank"
"2-JMS112.79","RL_2B_271276","Manual Review | No connections within 80 m","Manual Accept |"
"2-JMS111.17","RL_2B_271233","Manual Review | 60 m","Manual Accept |"
"2-JMS123.23","RL_2B_174891","Manual Review | No connections within 80 m","Manual Accept |"
"2BGAD001.12","RL_2B_170470","Manual Review | 20 m","Manual Accept |"
"5AMMR015.22","RL_5A_136048","Manual Review | 20 m","Manual Accept |"
"5AMMR008.77","RL_5A_136887","Manual Review | 20 m","Manual Accept |"
"5ALDB000.03","RL_5A_137365","Manual Review | 40 m","Manual Accept |"
"5ANMR024.14","RL_5A_137442","Manual Review | 20 m","Manual Accept |"
"5AMMR014.21","RL_5A_136015","Manual Review | 20 m","Manual Accept |"
"5ABEC007.34","RL_5A_139505","Manual Review | 20 m","Manual Accept |"
"5ARYK002.34","RL_5A_139435","Manual Review | 40 m","Manual Accept |"
"5ABHC006.59","RL_5A_140053","Manual Review | 20 m","Manual Accept |"
"5ABHC006.57","RL_5A_140068","Manual Review | 20 m","Manual Accept |"
"5AXIV000.01","RL_5A_140079","Manual Review | 20 m","Manual Accept |"
"5ABHC003.73","RL_5A_140589","Manual Review | 20 m","Manual Accept |"
"5AFLS002.23","RL_5A_140575","Manual Review | 20 m","Manual Accept |"
"5AXIR000.94","RL_5A_140599","Manual Review | 20 m","Manual Accept |"
"5ANTW142.08","RL_5A_140669","Manual Review | 40 m","Manual Accept |"
"5AKTS002.63","RL_5A_131653","Manual Review | 20 m","Manual Accept |"
"5ABKS001.60","RL_5A_131643","Manual Review | 20 m","Manual Accept |"
"5AHSC000.75","RL_5A_131474","Manual Review | 20 m","Manual Accept |"
"5AFNY002.48","RL_5A_130975","Manual Review | 40 m","Manual Accept |"
"5ASMR017.13","RL_5A_131079","Manual Review | 20 m","Manual Accept |"
"5ASMR007.48","RL_5A_131738","Manual Review | 20 m","Manual Accept |"
"5AMMR000.69","RL_5A_131728","Manual Review | 20 m","Manual Accept |"
"5ACPR000.41","RL_5A_131499","Manual Review | 20 m","Manual Accept |"
"5AWAQ019.29","RL_5A_147916","Manual Review | 20 m","Manual Accept |"
"2-JMS157.28","RL_2B_165479","Manual Review | No connections within 80 m","Manual Accept |"
"2-SLT003.68","RL_2B_161799","Manual Review | 20 m","Manual Accept |"
"2BJMS144.63","RL_2B_175236","Manual Review | No connections within 80 m","Manual Accept |"
"5AKIT002.65","RL_5A_136993","Manual Review | 20 m","Manual Accept |"
"5AKIT000.67","RL_5A_136977","Manual Review | 20 m","Manual Accept |"
"5ANMR013.95","RL_5A_137084","Manual Review | 40 m","Manual Accept |"
"5ABJC001.00","RL_5A_136988","Manual Review | 20 m","Manual Accept |"
"5ATSK000.59","RL_5A_137359","Manual Review | 20 m","Manual Accept |"
